"table_schema","table_name","column_name","ordinal_position","data_type","numeric_precision","numeric_scale","character_maximum_length","is_nullable","is_pk","is_fk","fk_table_name","fk_column_name","schema","table_name-2","column_name-2","comment","object_type"
"public","tbl_imported_taxa_replacements","imported_name_replaced",3,"character varying",NULL,NULL,100,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_imported_taxa_replacements","taxon_id",4,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_measurements","isotope_measurement_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_measurements","isotope_standard_id",2,"integer",32,0,NULL,"YES","NO","YES","tbl_isotope_standards","isotope_standard_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_measurements","method_id",3,"integer",32,0,NULL,"YES","NO","YES","tbl_methods","method_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_measurements","isotope_type_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_isotope_types","isotope_type_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_measurements","date_updated",5,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","isotope_standard_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","isotope_ration",2,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","international_scale",3,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","accepted_ratio_xe6",4,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","error_of_ratio",5,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","reference",6,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_standards","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","isotope_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","designation",2,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","abbreviation",3,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","atomic_number",4,"numeric",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","description",5,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","alternative_designation",6,"character varying",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_types","date_updated",7,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_value_specifiers","isotope_value_specifier_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_value_specifiers","name",2,"character varying",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_value_specifiers","description",3,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotope_value_specifiers","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","isotope_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","analysis_entity_id",2,"integer",32,0,NULL,"NO","NO","YES","tbl_analysis_entities","analysis_entity_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","isotope_measurement_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_isotope_measurements","isotope_measurement_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","isotope_standard_id",4,"integer",32,0,NULL,"YES","NO","YES","tbl_isotope_standards","isotope_standard_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","measurement_value",5,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","unit_id",6,"integer",32,0,NULL,"NO","NO","YES","tbl_units","unit_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","isotope_value_specifier_id",7,"integer",32,0,NULL,"NO","NO","YES","tbl_isotope_value_specifiers","isotope_value_specifier_id",NULL,NULL,NULL,NULL,NULL
"public","tbl_isotopes","date_updated",8,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_languages","language_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_languages","language_id","Primary key (automatically incremented).","column"
"public","tbl_languages","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_languages","language_name_english",3,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_languages","language_name_english","The name of the language in English.","column"
"public","tbl_languages","language_name_native",4,"character varying",NULL,NULL,100,"YES","NO","NO",NULL,NULL,"public","tbl_languages","language_name_native","The name of the language in its native script or form.","column"
"public","tbl_lithology","lithology_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_lithology","lithology_id","Primary key (automatically incremented).","column"
"public","tbl_lithology","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_lithology","depth_bottom",3,"numeric",20,5,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_lithology","depth_bottom","The depth at the bottom of the lithological layer, measured in centimeters.","column"
"public","tbl_lithology","depth_top",4,"numeric",20,5,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_lithology","depth_top","The depth at the top of the lithological layer, measured in centimeters.","column"
"public","tbl_lithology","description",5,"text",NULL,NULL,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_lithology","description","A description of the lithological characteristics of the sedimentary layer.","column"
"public","tbl_lithology","lower_boundary",6,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_lithology","lower_boundary","Details regarding the boundary characteristics at the lower end of the lithological layer.","column"
"public","tbl_lithology","sample_group_id",7,"integer",32,0,NULL,"NO","NO","YES","tbl_sample_groups","sample_group_id","public","tbl_lithology","sample_group_id","Identifies a sample group. linking lithology data to specific sample groups.","column"
"public","tbl_location_types","location_type_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_location_types","location_type_id","Primary key (automatically incremented).","column"
"public","tbl_location_types","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_location_types","description",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_location_types","description","A detailed explanation or definition of the location type.","column"
"public","tbl_location_types","location_type",4,"character varying",NULL,NULL,40,"YES","NO","NO",NULL,NULL,"public","tbl_location_types","location_type","The name or designation of the location type (e.g., country, city, lake).","column"
"public","tbl_locations","location_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_locations","location_id","Primary key (automatically incremented).","column"
"public","tbl_locations","location_name",2,"character varying",NULL,NULL,255,"NO","NO","NO",NULL,NULL,"public","tbl_locations","location_name","The name of the location.","column"
"public","tbl_locations","location_type_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_location_types","location_type_id","public","tbl_locations","location_type_id","Specifies the type of location.","column"
"public","tbl_locations","default_lat_dd",4,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_locations","default_lat_dd","Default latitude of the location in decimal degrees, e.g., the midpoint of a country. Leave empty if unknown.","column"
"public","tbl_locations","default_long_dd",5,"numeric",18,10,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_locations","default_long_dd","Default longitude of the location in decimal degrees, e.g., the midpoint of a country. Leave empty if unknown.","column"
"public","tbl_locations","date_updated",6,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_mcr_names","taxon_id",1,"integer",32,0,NULL,"NO","YES","YES","tbl_taxa_tree_master","taxon_id","public","tbl_mcr_names","taxon_id","Primary key. Specifies the taxonomic unit related to this record.","column"
"public","tbl_mcr_names","comparison_notes",2,"character varying",NULL,NULL,255,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_names","comparison_notes","Additional notes for cross-referencing and comparison with other taxa.","column"
"public","tbl_mcr_names","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_mcr_names","mcr_name_trim",4,"character varying",NULL,NULL,80,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_names","mcr_name_trim","The abbreviated or trimmed version of the MCR taxon name for consistency.","column"
"public","tbl_mcr_names","mcr_number",5,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_names","mcr_number","A unique identifier related to each MCR taxon name.","column"
"public","tbl_mcr_names","mcr_species_name",6,"character varying",NULL,NULL,200,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_names","mcr_species_name","The full scientific name of the species as used in MCR calculations.","column"
"public","tbl_mcr_summary_data","mcr_summary_data_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_mcr_summary_data","mcr_summary_data_id","Primary key (automatically incremented).","column"
"public","tbl_mcr_summary_data","cog_mid_tmax",2,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","cog_mid_tmax","Midpoint of the maximum temperature range for the center of gravity of the species.","column"
"public","tbl_mcr_summary_data","cog_mid_trange",3,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","cog_mid_trange","Midpoint of the temperature range for the center of gravity of the species.","column"
"public","tbl_mcr_summary_data","date_updated",4,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_mcr_summary_data","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_mcr_summary_data","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_mcr_summary_data","tmax_hi",6,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","tmax_hi","Highest observed maximum temperature tolerance for the species.","column"
"public","tbl_mcr_summary_data","tmax_lo",7,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","tmax_lo","Lowest observed maximum temperature tolerance for the species.","column"
"public","tbl_mcr_summary_data","tmin_hi",8,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","tmin_hi","Highest observed minimum temperature tolerance for the species.","column"
"public","tbl_mcr_summary_data","tmin_lo",9,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","tmin_lo","Lowest observed minimum temperature tolerance for the species.","column"
"public","tbl_mcr_summary_data","trange_hi",10,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","trange_hi","Upper bound of the temperature range the species can tolerate.","column"
"public","tbl_mcr_summary_data","trange_lo",11,"smallint",16,0,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcr_summary_data","trange_lo","Lower bound of the temperature range the species can tolerate.","column"
"public","tbl_mcrdata_birmbeetledat","mcrdata_birmbeetledat_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_mcrdata_birmbeetledat","mcrdata_birmbeetledat_id","Primary key (automatically incremented).","column"
"public","tbl_mcrdata_birmbeetledat","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_mcrdata_birmbeetledat","mcr_data",3,"text",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,"public","tbl_mcrdata_birmbeetledat","mcr_data","Data related to the MCR (Mean Climate Range) for each species.","column"
"public","tbl_mcrdata_birmbeetledat","mcr_row",4,"smallint",16,0,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_mcrdata_birmbeetledat","mcr_row","Specifies the row position in the climate envelope matrix based on TMax.","column"
"public","tbl_mcrdata_birmbeetledat","taxon_id",5,"integer",32,0,NULL,"NO","NO","YES","tbl_taxa_tree_master","taxon_id","public","tbl_mcrdata_birmbeetledat","taxon_id","Specifies the taxonomic unit related to this record.","column"
"public","tbl_measured_value_dimensions","measured_value_dimension_id",1,"integer",32,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_measured_value_dimensions","measured_value_dimension_id","Primary key (automatically incremented).","column"
"public","tbl_measured_value_dimensions","date_updated",2,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"public","tbl_measured_value_dimensions","dimension_id",3,"integer",32,0,NULL,"NO","NO","YES","tbl_dimensions","dimension_id","public","tbl_measured_value_dimensions","dimension_id","Specifies the specific dimension being measured  (e.g., length, width, height)..","column"
"public","tbl_measured_value_dimensions","dimension_value",4,"numeric",18,10,NULL,"NO","NO","NO",NULL,NULL,"public","tbl_measured_value_dimensions","dimension_value","The quantified value of the measured dimension.","column"
"public","tbl_measured_value_dimensions","measured_value_id",5,"bigint",64,0,NULL,"NO","NO","YES","tbl_measured_values","measured_value_id","public","tbl_measured_value_dimensions","measured_value_id","Specifies the measured value to which this dimension belongs.","column"
"public","tbl_measured_values","measured_value_id",1,"bigint",64,0,NULL,"NO","YES","NO",NULL,NULL,"public","tbl_measured_values","measured_value_id","Primary key (automatically incremented).","column"
"public","tbl_measured_values","analysis_entity_id",2,"bigint",64,0,NULL,"NO","NO","YES","tbl_analysis_entities","analysis_entity_id","public","tbl_measured_values","analysis_entity_id","Identifies the specific analysis entity associated with this record.","column"
"public","tbl_measured_values","date_updated",3,"timestamp with time zone",NULL,NULL,NULL,"YES","NO","NO",NULL,NULL,NULL,NULL,NULL,NULL,NULL
